dataset,val_uid,analysis_split,arm,level,requested_similarity,source_uid,similarity
logiqa2,logiqa2-validation-001515,calibration,placebo,placebo,,logiqa2-train-011852,-0.027293222025036812
logiqa2,logiqa2-validation-001516,calibration,retrieved,target_0.30,0.3,logiqa2-train-009705,0.29995930194854736
logiqa2,logiqa2-validation-001516,calibration,retrieved,target_0.50,0.5,logiqa2-train-003819,0.44275611639022827
logiqa2,logiqa2-validation-001516,calibration,retrieved,target_0.70,0.7,logiqa2-train-009066,0.4173228144645691
logiqa2,logiqa2-validation-001516,calibration,retrieved,top,,logiqa2-train-001638,0.47858867049217224
logiqa2,logiqa2-validation-001516,calibration,placebo,placebo,,logiqa2-train-008319,0.0044465442188084126
logiqa2,logiqa2-validation-001517,test,retrieved,target_0.30,0.3,logiqa2-train-010906,0.3000003397464752
logiqa2,logiqa2-validation-001517,test,retrieved,target_0.50,0.5,logiqa2-train-000937,0.49963468313217163
logiqa2,logiqa2-validation-001517,test,retrieved,target_0.70,0.7,logiqa2-train-004435,0.6144604086875916
logiqa2,logiqa2-validation-001517,test,retrieved,top,,logiqa2-train-002924,0.6343273520469666
logiqa2,logiqa2-validation-001517,test,placebo,placebo,,logiqa2-train-000212,0.006203784607350826
logiqa2,logiqa2-validation-001518,calibration,retrieved,target_0.30,0.3,logiqa2-train-008051,0.2999439239501953
logiqa2,logiqa2-validation-001518,calibration,retrieved,target_0.50,0.5,logiqa2-train-002540,0.5001314282417297
logiqa2,logiqa2-validation-001518,calibration,retrieved,target_0.70,0.7,logiqa2-train-006325,0.6301324367523193
logiqa2,logiqa2-validation-001518,calibration,retrieved,top,,logiqa2-train-008506,0.6334317326545715
logiqa2,logiqa2-validation-001518,calibration,placebo,placebo,,logiqa2-train-011209,-0.04296667128801346
logiqa2,logiqa2-validation-001519,calibration,retrieved,target_0.30,0.3,logiqa2-train-003801,0.29989564418792725
logiqa2,logiqa2-validation-001519,calibration,retrieved,target_0.50,0.5,logiqa2-train-002484,0.49458515644073486
logiqa2,logiqa2-validation-001519,calibration,retrieved,target_0.70,0.7,logiqa2-train-002024,0.5506962537765503
logiqa2,logiqa2-validation-001519,calibration,retrieved,top,,logiqa2-train-008061,0.5777891278266907
logiqa2,logiqa2-validation-001519,calibration,placebo,placebo,,logiqa2-train-005437,-0.020276108756661415
logiqa2,logiqa2-validation-001520,calibration,retrieved,target_0.30,0.3,logiqa2-train-005608,0.29999083280563354
logiqa2,logiqa2-validation-001520,calibration,retrieved,target_0.50,0.5,logiqa2-train-007653,0.4999985992908478
logiqa2,logiqa2-validation-001520,calibration,retrieved,target_0.70,0.7,logiqa2-train-001300,0.6022195816040039
logiqa2,logiqa2-validation-001520,calibration,retrieved,top,,logiqa2-train-002171,0.6075071096420288
logiqa2,logiqa2-validation-001520,calibration,placebo,placebo,,logiqa2-train-004284,0.024336138740181923
logiqa2,logiqa2-validation-001521,test,retrieved,target_0.30,0.3,logiqa2-train-011709,0.2999977469444275
logiqa2,logiqa2-validation-001521,test,retrieved,target_0.50,0.5,logiqa2-train-008603,0.5001225471496582
logiqa2,logiqa2-validation-001521,test,retrieved,target_0.70,0.7,logiqa2-train-005369,0.6174644231796265
logiqa2,logiqa2-validation-001521,test,retrieved,top,,logiqa2-train-003951,0.6176536083221436
logiqa2,logiqa2-validation-001521,test,placebo,placebo,,logiqa2-train-009809,0.08945902436971664
logiqa2,logiqa2-validation-001522,test,retrieved,target_0.30,0.3,logiqa2-train-004634,0.3000102639198303
logiqa2,logiqa2-validation-001522,test,retrieved,target_0.50,0.5,logiqa2-train-001796,0.4999900162220001
logiqa2,logiqa2-validation-001522,test,retrieved,target_0.70,0.7,logiqa2-train-008824,0.6153957843780518
logiqa2,logiqa2-validation-001522,test,retrieved,top,,logiqa2-train-001372,0.6186946034431458
logiqa2,logiqa2-validation-001522,test,placebo,placebo,,logiqa2-train-010734,0.027813689783215523
logiqa2,logiqa2-validation-001523,calibration,retrieved,target_0.30,0.3,logiqa2-train-007890,0.30006447434425354
logiqa2,logiqa2-validation-001523,calibration,retrieved,target_0.50,0.5,logiqa2-train-010676,0.5053620934486389
logiqa2,logiqa2-validation-001523,calibration,retrieved,target_0.70,0.7,logiqa2-train-008328,0.5249817371368408
logiqa2,logiqa2-validation-001523,calibration,retrieved,top,,logiqa2-train-004022,0.5780079960823059
logiqa2,logiqa2-validation-001523,calibration,placebo,placebo,,logiqa2-train-002776,-0.042947638779878616
logiqa2,logiqa2-validation-001524,test,retrieved,target_0.30,0.3,logiqa2-train-007686,0.3000536262989044
logiqa2,logiqa2-validation-001524,test,retrieved,target_0.50,0.5,logiqa2-train-006931,0.49744945764541626
logiqa2,logiqa2-validation-001524,test,retrieved,target_0.70,0.7,logiqa2-train-010377,0.5885986089706421
logiqa2,logiqa2-validation-001524,test,retrieved,top,,logiqa2-train-012508,0.5889285802841187
logiqa2,logiqa2-validation-001524,test,placebo,placebo,,logiqa2-train-010312,-0.004562146961688995
logiqa2,logiqa2-validation-001525,calibration,retrieved,target_0.30,0.3,logiqa2-train-005324,0.2999911904335022
logiqa2,logiqa2-validation-001525,calibration,retrieved,target_0.50,0.5,logiqa2-train-002224,0.5001392960548401
logiqa2,logiqa2-validation-001525,calibration,retrieved,target_0.70,0.7,logiqa2-train-004735,0.6139659881591797
logiqa2,logiqa2-validation-001525,calibration,retrieved,top,,logiqa2-train-010639,0.622495174407959
logiqa2,logiqa2-validation-001525,calibration,placebo,placebo,,logiqa2-train-005686,0.10170312970876694
logiqa2,logiqa2-validation-001526,test,retrieved,target_0.30,0.3,logiqa2-train-007269,0.2999446988105774
logiqa2,logiqa2-validation-001526,test,retrieved,target_0.50,0.5,logiqa2-train-001355,0.5012168288230896
logiqa2,logiqa2-validation-001526,test,retrieved,target_0.70,0.7,logiqa2-train-011848,0.5966168642044067
logiqa2,logiqa2-validation-001526,test,retrieved,top,,logiqa2-train-001135,0.6082578897476196
logiqa2,logiqa2-validation-001526,test,placebo,placebo,,logiqa2-train-007448,0.009076702408492565
logiqa2,logiqa2-validation-001527,calibration,retrieved,target_0.30,0.3,logiqa2-train-006158,0.2999989986419678
logiqa2,logiqa2-validation-001527,calibration,retrieved,target_0.50,0.5,logiqa2-train-011965,0.5000390410423279
logiqa2,logiqa2-validation-001527,calibration,retrieved,target_0.70,0.7,logiqa2-train-008624,0.598537266254425
logiqa2,logiqa2-validation-001527,calibration,retrieved,top,,logiqa2-train-004537,0.6101400852203369
logiqa2,logiqa2-validation-001527,calibration,placebo,placebo,,logiqa2-train-000863,0.004393476061522961
logiqa2,logiqa2-validation-001528,test,retrieved,target_0.30,0.3,logiqa2-train-003603,0.2999853789806366
logiqa2,logiqa2-validation-001528,test,retrieved,target_0.50,0.5,logiqa2-train-011980,0.5010592341423035
logiqa2,logiqa2-validation-001528,test,retrieved,target_0.70,0.7,logiqa2-train-007761,0.6561882495880127
logiqa2,logiqa2-validation-001528,test,retrieved,top,,logiqa2-train-012479,0.6806929707527161
logiqa2,logiqa2-validation-001528,test,placebo,placebo,,logiqa2-train-007476,-0.08670765906572342
logiqa2,logiqa2-validation-001529,calibration,retrieved,target_0.30,0.3,logiqa2-train-005046,0.30001944303512573
logiqa2,logiqa2-validation-001529,calibration,retrieved,target_0.50,0.5,logiqa2-train-001705,0.5058637261390686
logiqa2,logiqa2-validation-001529,calibration,retrieved,target_0.70,0.7,logiqa2-train-010824,0.570192813873291
logiqa2,logiqa2-validation-001529,calibration,retrieved,top,,logiqa2-train-010693,0.8032077550888062
logiqa2,logiqa2-validation-001529,calibration,placebo,placebo,,logiqa2-train-002787,-0.14039963483810425
logiqa2,logiqa2-validation-001530,test,retrieved,target_0.30,0.3,logiqa2-train-000619,0.29997575283050537
logiqa2,logiqa2-validation-001530,test,retrieved,target_0.50,0.5,logiqa2-train-001576,0.5003320574760437
logiqa2,logiqa2-validation-001530,test,retrieved,target_0.70,0.7,logiqa2-train-007453,0.6840089559555054
logiqa2,logiqa2-validation-001530,test,retrieved,top,,logiqa2-train-005311,0.7378403544425964
logiqa2,logiqa2-validation-001530,test,placebo,placebo,,logiqa2-train-004763,0.07492401450872421
logiqa2,logiqa2-validation-001531,calibration,retrieved,target_0.30,0.3,logiqa2-train-011976,0.29998278617858887
logiqa2,logiqa2-validation-001531,calibration,retrieved,target_0.50,0.5,logiqa2-train-008007,0.5009333491325378
logiqa2,logiqa2-validation-001531,calibration,retrieved,target_0.70,0.7,logiqa2-train-004388,0.5353841185569763
logiqa2,logiqa2-validation-001531,calibration,retrieved,top,,logiqa2-train-009581,0.5884321928024292
logiqa2,logiqa2-validation-001531,calibration,placebo,placebo,,logiqa2-train-006510,0.041824471205472946
logiqa2,logiqa2-validation-001532,test,retrieved,target_0.30,0.3,logiqa2-train-001419,0.29999271035194397
logiqa2,logiqa2-validation-001532,test,retrieved,target_0.50,0.5,logiqa2-train-010830,0.5000637769699097
logiqa2,logiqa2-validation-001532,test,retrieved,target_0.70,0.7,logiqa2-train-008254,0.6763688921928406
logiqa2,logiqa2-validation-001532,test,retrieved,top,,logiqa2-train-010084,0.6836279034614563
logiqa2,logiqa2-validation-001532,test,placebo,placebo,,logiqa2-train-010508,0.046095140278339386
logiqa2,logiqa2-validation-001533,test,retrieved,target_0.30,0.3,logiqa2-train-004638,0.2999996542930603
logiqa2,logiqa2-validation-001533,test,retrieved,target_0.50,0.5,logiqa2-train-012106,0.5021896958351135
logiqa2,logiqa2-validation-001533,test,retrieved,target_0.70,0.7,logiqa2-train-000326,0.6358172297477722
logiqa2,logiqa2-validation-001533,test,retrieved,top,,logiqa2-train-009695,0.7245290279388428
logiqa2,logiqa2-validation-001533,test,placebo,placebo,,logiqa2-train-000932,-0.008534956723451614
logiqa2,logiqa2-validation-001534,calibration,retrieved,target_0.30,0.3,logiqa2-train-000415,0.299947053194046
logiqa2,logiqa2-validation-001534,calibration,retrieved,target_0.50,0.5,logiqa2-train-010583,0.49919867515563965
logiqa2,logiqa2-validation-001534,calibration,retrieved,target_0.70,0.7,logiqa2-train-009449,0.6535831093788147
logiqa2,logiqa2-validation-001534,calibration,retrieved,top,,logiqa2-train-011015,0.9029914140701294
logiqa2,logiqa2-validation-001534,calibration,placebo,placebo,,logiqa2-train-006297,0.07827568054199219
logiqa2,logiqa2-validation-001535,test,retrieved,target_0.30,0.3,logiqa2-train-009671,0.30000370740890503
logiqa2,logiqa2-validation-001535,test,retrieved,target_0.50,0.5,logiqa2-train-001653,0.49914100766181946
logiqa2,logiqa2-validation-001535,test,retrieved,target_0.70,0.7,logiqa2-train-005595,0.5795770883560181
logiqa2,logiqa2-validation-001535,test,retrieved,top,,logiqa2-train-004561,0.5850247144699097
logiqa2,logiqa2-validation-001535,test,placebo,placebo,,logiqa2-train-003259,0.11210588365793228
logiqa2,logiqa2-validation-001536,calibration,retrieved,target_0.30,0.3,logiqa2-train-000818,0.2999735176563263
logiqa2,logiqa2-validation-001536,calibration,retrieved,target_0.50,0.5,logiqa2-train-007348,0.49729427695274353
logiqa2,logiqa2-validation-001536,calibration,retrieved,target_0.70,0.7,logiqa2-train-011056,0.604767382144928
logiqa2,logiqa2-validation-001536,calibration,retrieved,top,,logiqa2-train-008341,0.9574742913246155
logiqa2,logiqa2-validation-001536,calibration,placebo,placebo,,logiqa2-train-008250,0.08596909791231155
logiqa2,logiqa2-validation-001537,test,retrieved,target_0.30,0.3,logiqa2-train-003973,0.2999906837940216
logiqa2,logiqa2-validation-001537,test,retrieved,target_0.50,0.5,logiqa2-train-002693,0.49465686082839966
logiqa2,logiqa2-validation-001537,test,retrieved,target_0.70,0.7,logiqa2-train-007741,0.5710487365722656
logiqa2,logiqa2-validation-001537,test,retrieved,top,,logiqa2-train-002396,0.5966017246246338
logiqa2,logiqa2-validation-001537,test,placebo,placebo,,logiqa2-train-002619,0.0397065095603466
logiqa2,logiqa2-validation-001538,test,retrieved,target_0.30,0.3,logiqa2-train-000080,0.3000033497810364
logiqa2,logiqa2-validation-001538,test,retrieved,target_0.50,0.5,logiqa2-train-001758,0.5008739829063416
logiqa2,logiqa2-validation-001538,test,retrieved,target_0.70,0.7,logiqa2-train-000002,0.6592652797698975
logiqa2,logiqa2-validation-001538,test,retrieved,top,,logiqa2-train-010916,0.6690993905067444
logiqa2,logiqa2-validation-001538,test,placebo,placebo,,logiqa2-train-002542,0.028664948418736458
logiqa2,logiqa2-validation-001539,test,retrieved,target_0.30,0.3,logiqa2-train-002732,0.2999785840511322
logiqa2,logiqa2-validation-001539,test,retrieved,target_0.50,0.5,logiqa2-train-006540,0.48662087321281433
logiqa2,logiqa2-validation-001539,test,retrieved,target_0.70,0.7,logiqa2-train-001145,0.4861224591732025
logiqa2,logiqa2-validation-001539,test,retrieved,top,,logiqa2-train-008069,0.51533442735672
logiqa2,logiqa2-validation-001539,test,placebo,placebo,,logiqa2-train-007388,0.044313594698905945
logiqa2,logiqa2-validation-001540,test,retrieved,target_0.30,0.3,logiqa2-train-007620,0.29995355010032654
logiqa2,logiqa2-validation-001540,test,retrieved,target_0.50,0.5,logiqa2-train-009532,0.5048621296882629
logiqa2,logiqa2-validation-001540,test,retrieved,target_0.70,0.7,logiqa2-train-009826,0.5308545827865601
logiqa2,logiqa2-validation-001540,test,retrieved,top,,logiqa2-train-010701,0.579131007194519
logiqa2,logiqa2-validation-001540,test,placebo,placebo,,logiqa2-train-012281,-0.0014234426198527217
logiqa2,logiqa2-validation-001541,calibration,retrieved,target_0.30,0.3,logiqa2-train-012509,0.2999585270881653
logiqa2,logiqa2-validation-001541,calibration,retrieved,target_0.50,0.5,logiqa2-train-010207,0.4983685314655304
logiqa2,logiqa2-validation-001541,calibration,retrieved,target_0.70,0.7,logiqa2-train-008480,0.5667822957038879
logiqa2,logiqa2-validation-001541,calibration,retrieved,top,,logiqa2-train-002555,0.6537038683891296
logiqa2,logiqa2-validation-001541,calibration,placebo,placebo,,logiqa2-train-004196,-0.011068460531532764
logiqa2,logiqa2-validation-001542,calibration,retrieved,target_0.30,0.3,logiqa2-train-011816,0.2999613881111145
logiqa2,logiqa2-validation-001542,calibration,retrieved,target_0.50,0.5,logiqa2-train-007968,0.5004452466964722
logiqa2,logiqa2-validation-001542,calibration,retrieved,target_0.70,0.7,logiqa2-train-006353,0.5818881392478943
logiqa2,logiqa2-validation-001542,calibration,retrieved,top,,logiqa2-train-005797,0.584936797618866
logiqa2,logiqa2-validation-001542,calibration,placebo,placebo,,logiqa2-train-009549,0.060833223164081573
logiqa2,logiqa2-validation-001543,calibration,retrieved,target_0.30,0.3,logiqa2-train-007013,0.29995450377464294
logiqa2,logiqa2-validation-001543,calibration,retrieved,target_0.50,0.5,logiqa2-train-007196,0.49620550870895386
logiqa2,logiqa2-validation-001543,calibration,retrieved,target_0.70,0.7,logiqa2-train-000561,0.5641921162605286
logiqa2,logiqa2-validation-001543,calibration,retrieved,top,,logiqa2-train-008510,0.6241516470909119
logiqa2,logiqa2-validation-001543,calibration,placebo,placebo,,logiqa2-train-005506,0.06013340875506401
logiqa2,logiqa2-validation-001544,calibration,retrieved,target_0.30,0.3,logiqa2-train-000266,0.2996125817298889
logiqa2,logiqa2-validation-001544,calibration,retrieved,target_0.50,0.5,logiqa2-train-004096,0.4829558730125427
logiqa2,logiqa2-validation-001544,calibration,retrieved,target_0.70,0.7,logiqa2-train-006616,0.4688732326030731
logiqa2,logiqa2-validation-001544,calibration,retrieved,top,,logiqa2-train-005044,0.5110454559326172
logiqa2,logiqa2-validation-001544,calibration,placebo,placebo,,logiqa2-train-003092,-0.05687158927321434
logiqa2,logiqa2-validation-001545,calibration,retrieved,target_0.30,0.3,logiqa2-train-001588,0.30008333921432495
logiqa2,logiqa2-validation-001545,calibration,retrieved,target_0.50,0.5,logiqa2-train-000765,0.49944359064102173
logiqa2,logiqa2-validation-001545,calibration,retrieved,target_0.70,0.7,logiqa2-train-003013,0.7120993733406067
logiqa2,logiqa2-validation-001545,calibration,retrieved,top,,logiqa2-train-003926,0.9731953740119934
logiqa2,logiqa2-validation-001545,calibration,placebo,placebo,,logiqa2-train-004386,0.011218210682272911
logiqa2,logiqa2-validation-001546,test,retrieved,target_0.30,0.3,logiqa2-train-000505,0.2999691069126129
logiqa2,logiqa2-validation-001546,test,retrieved,target_0.50,0.5,logiqa2-train-002119,0.5002832412719727
logiqa2,logiqa2-validation-001546,test,retrieved,target_0.70,0.7,logiqa2-train-000782,0.6601872444152832
logiqa2,logiqa2-validation-001546,test,retrieved,top,,logiqa2-train-010355,0.661739706993103
logiqa2,logiqa2-validation-001546,test,placebo,placebo,,logiqa2-train-007772,-0.014682349748909473
logiqa2,logiqa2-validation-001547,calibration,retrieved,target_0.30,0.3,logiqa2-train-009070,0.29998382925987244
logiqa2,logiqa2-validation-001547,calibration,retrieved,target_0.50,0.5,logiqa2-train-012422,0.5005198121070862
logiqa2,logiqa2-validation-001547,calibration,retrieved,target_0.70,0.7,logiqa2-train-002686,0.632758617401123
logiqa2,logiqa2-validation-001547,calibration,retrieved,top,,logiqa2-train-012095,0.638756513595581
logiqa2,logiqa2-validation-001547,calibration,placebo,placebo,,logiqa2-train-006233,0.07464229315519333
logiqa2,logiqa2-validation-001548,calibration,retrieved,target_0.30,0.3,logiqa2-train-005615,0.3000405430793762
logiqa2,logiqa2-validation-001548,calibration,retrieved,target_0.50,0.5,logiqa2-train-004278,0.5017531514167786
logiqa2,logiqa2-validation-001548,calibration,retrieved,target_0.70,0.7,logiqa2-train-010858,0.6436032652854919
logiqa2,logiqa2-validation-001548,calibration,retrieved,top,,logiqa2-train-010901,0.6704627871513367
logiqa2,logiqa2-validation-001548,calibration,placebo,placebo,,logiqa2-train-008637,0.019211366772651672
