model,dataset,val_uid,source_uid,analysis_split,depth,arm,level,requested_similarity,similarity,source_correct,baseline_correct,memory_correct,delta,baseline_eval_method,memory_eval_method,source_eval_method
phi4-mini,logiqa2,logiqa2-validation-000213,logiqa2-train-005185,calibration,complex,placebo,placebo,,0.044564999639987946,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000214,logiqa2-train-001196,test,complex,retrieved,target_0.30,0.3,0.3000408113002777,False,True,False,-1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000214,logiqa2-train-004925,test,complex,retrieved,target_0.50,0.5,0.5061575770378113,False,True,False,-1.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000214,logiqa2-train-003458,test,complex,retrieved,target_0.70,0.7,0.5811291933059692,True,True,False,-1.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000214,logiqa2-train-011649,test,complex,retrieved,top,,0.646250307559967,True,True,False,-1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000214,logiqa2-train-012259,test,complex,placebo,placebo,,0.01431867852807045,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000215,logiqa2-train-008746,calibration,complex,retrieved,target_0.30,0.3,0.3000335693359375,False,,True,,unresolved,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000215,logiqa2-train-008617,calibration,complex,placebo,placebo,,-0.052394114434719086,True,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000216,logiqa2-train-006919,test,complex,retrieved,target_0.30,0.3,0.29992854595184326,False,True,False,-1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000216,logiqa2-train-004408,test,complex,retrieved,target_0.50,0.5,0.4978811740875244,False,True,False,-1.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000216,logiqa2-train-010706,test,complex,retrieved,target_0.70,0.7,0.7866176962852478,True,True,False,-1.0,parser,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000216,logiqa2-train-002605,test,complex,placebo,placebo,,0.04037153720855713,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000217,logiqa2-train-005630,test,complex,retrieved,target_0.30,0.3,0.30008459091186523,True,,,,unresolved,unresolved,parser
phi4-mini,logiqa2,logiqa2-validation-000217,logiqa2-train-010159,test,complex,retrieved,target_0.50,0.5,0.47475701570510864,False,,,,unresolved,unresolved,parser
phi4-mini,logiqa2,logiqa2-validation-000217,logiqa2-train-007655,test,complex,retrieved,target_0.70,0.7,0.47088420391082764,False,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000217,logiqa2-train-010994,test,complex,retrieved,top,,0.48779481649398804,True,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000217,logiqa2-train-012219,test,complex,placebo,placebo,,0.01538116205483675,True,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000218,logiqa2-train-007434,test,complex,retrieved,target_0.30,0.3,0.3000584840774536,True,False,False,0.0,judge_fallback,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000218,logiqa2-train-006154,test,complex,retrieved,target_0.50,0.5,0.5005775690078735,False,False,False,0.0,judge_fallback,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000218,logiqa2-train-008595,test,complex,retrieved,target_0.70,0.7,0.6699295043945312,True,False,False,0.0,judge_fallback,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000218,logiqa2-train-003647,test,complex,retrieved,top,,0.7265976667404175,False,False,False,0.0,judge_fallback,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000218,logiqa2-train-010701,test,complex,placebo,placebo,,-0.004620691761374474,False,False,False,0.0,judge_fallback,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000219,logiqa2-train-003352,calibration,complex,retrieved,target_0.30,0.3,0.3000132441520691,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000219,logiqa2-train-007119,calibration,complex,retrieved,target_0.50,0.5,0.49900227785110474,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000219,logiqa2-train-010443,calibration,complex,retrieved,top,,0.574341893196106,True,True,False,-1.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000219,logiqa2-train-011715,calibration,complex,placebo,placebo,,0.014578151516616344,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000220,logiqa2-train-004867,test,complex,retrieved,target_0.30,0.3,0.29990580677986145,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000220,logiqa2-train-003758,test,complex,retrieved,target_0.50,0.5,0.49956879019737244,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000220,logiqa2-train-003354,test,complex,retrieved,target_0.70,0.7,0.5513484477996826,True,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000220,logiqa2-train-000268,test,complex,retrieved,top,,0.5614370107650757,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000220,logiqa2-train-011862,test,complex,placebo,placebo,,0.027431460097432137,True,True,True,0.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000221,logiqa2-train-007405,test,complex,retrieved,target_0.30,0.3,0.2999844551086426,False,True,False,-1.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000221,logiqa2-train-004036,test,complex,retrieved,target_0.50,0.5,0.47831419110298157,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000221,logiqa2-train-002140,test,complex,retrieved,target_0.70,0.7,0.47003716230392456,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000221,logiqa2-train-004845,test,complex,placebo,placebo,,0.004397893790155649,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000222,logiqa2-train-004889,test,complex,retrieved,target_0.30,0.3,0.3000629246234894,False,False,False,0.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000222,logiqa2-train-000125,test,complex,retrieved,target_0.50,0.5,0.45680177211761475,False,False,False,0.0,judge_fallback,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000222,logiqa2-train-008217,test,complex,retrieved,top,,0.4612872004508972,True,False,False,0.0,judge_fallback,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000223,logiqa2-train-010378,calibration,complex,retrieved,target_0.30,0.3,0.30000174045562744,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000223,logiqa2-train-009345,calibration,complex,retrieved,target_0.50,0.5,0.5045214891433716,False,False,False,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000223,logiqa2-train-008019,calibration,complex,retrieved,target_0.70,0.7,0.6470848321914673,True,False,False,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000223,logiqa2-train-008056,calibration,complex,retrieved,top,,0.7039656043052673,True,False,False,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000223,logiqa2-train-006870,calibration,complex,placebo,placebo,,0.06119566783308983,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000224,logiqa2-train-005237,calibration,complex,retrieved,target_0.30,0.3,0.2998599112033844,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000224,logiqa2-train-001685,calibration,complex,retrieved,target_0.50,0.5,0.4912030100822449,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000224,logiqa2-train-000868,calibration,complex,retrieved,target_0.70,0.7,0.5116927623748779,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000224,logiqa2-train-005761,calibration,complex,retrieved,top,,0.8137000203132629,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000224,logiqa2-train-004711,calibration,complex,placebo,placebo,,0.03214342147111893,False,False,True,1.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000225,logiqa2-train-004316,test,complex,retrieved,target_0.30,0.3,0.29998257756233215,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000225,logiqa2-train-002256,test,complex,retrieved,target_0.50,0.5,0.5000448226928711,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000225,logiqa2-train-000418,test,complex,retrieved,target_0.70,0.7,0.6328789591789246,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000225,logiqa2-train-004706,test,complex,retrieved,top,,0.8767545819282532,True,False,False,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000225,logiqa2-train-001570,test,complex,placebo,placebo,,0.02112053520977497,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000226,logiqa2-train-001389,test,complex,retrieved,target_0.30,0.3,0.2999421954154968,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000226,logiqa2-train-003693,test,complex,retrieved,target_0.50,0.5,0.49860426783561707,False,True,True,0.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000226,logiqa2-train-006316,test,complex,retrieved,target_0.70,0.7,0.5645489692687988,False,True,True,0.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000226,logiqa2-train-001402,test,complex,retrieved,top,,0.565434455871582,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000226,logiqa2-train-008441,test,complex,placebo,placebo,,0.11619579046964645,False,True,True,0.0,parser,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000227,logiqa2-train-010023,calibration,complex,retrieved,target_0.30,0.3,0.2999737560749054,False,True,False,-1.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000227,logiqa2-train-002998,calibration,complex,retrieved,target_0.50,0.5,0.4994327127933502,False,True,False,-1.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000227,logiqa2-train-010850,calibration,complex,retrieved,target_0.70,0.7,0.6034973859786987,True,True,False,-1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000227,logiqa2-train-012410,calibration,complex,retrieved,top,,0.6533814072608948,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000227,logiqa2-train-008057,calibration,complex,placebo,placebo,,0.10080279409885406,True,True,False,-1.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000228,logiqa2-train-003720,test,complex,retrieved,target_0.30,0.3,0.29964303970336914,False,True,,,judge_fallback,unresolved,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000228,logiqa2-train-000803,test,complex,retrieved,target_0.50,0.5,0.49979978799819946,False,True,,,judge_fallback,unresolved,parser
phi4-mini,logiqa2,logiqa2-validation-000228,logiqa2-train-011408,test,complex,retrieved,target_0.70,0.7,0.5161214470863342,False,True,,,judge_fallback,unresolved,parser
phi4-mini,logiqa2,logiqa2-validation-000228,logiqa2-train-005090,test,complex,retrieved,top,,0.596318244934082,False,True,,,judge_fallback,unresolved,parser
phi4-mini,logiqa2,logiqa2-validation-000228,logiqa2-train-003880,test,complex,placebo,placebo,,-0.061454616487026215,False,True,False,-1.0,judge_fallback,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000229,logiqa2-train-004004,calibration,complex,retrieved,target_0.30,0.3,0.29997092485427856,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000229,logiqa2-train-011686,calibration,complex,retrieved,target_0.50,0.5,0.499362975358963,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000229,logiqa2-train-007646,calibration,complex,retrieved,target_0.70,0.7,0.5101030468940735,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000229,logiqa2-train-007011,calibration,complex,retrieved,top,,0.5248281359672546,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000229,logiqa2-train-002955,calibration,complex,placebo,placebo,,-0.005447867326438427,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000230,logiqa2-train-003775,test,complex,retrieved,target_0.30,0.3,0.29995986819267273,False,,,,unresolved,unresolved,parser
phi4-mini,logiqa2,logiqa2-validation-000230,logiqa2-train-008810,test,complex,retrieved,target_0.50,0.5,0.503884494304657,True,,True,,unresolved,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000230,logiqa2-train-000009,test,complex,retrieved,target_0.70,0.7,0.6356772184371948,True,,,,unresolved,unresolved,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000230,logiqa2-train-008441,test,complex,retrieved,top,,0.6557259559631348,False,,,,unresolved,unresolved,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000230,logiqa2-train-001937,test,complex,placebo,placebo,,-0.016227854415774345,True,,,,unresolved,unresolved,parser
phi4-mini,logiqa2,logiqa2-validation-000231,logiqa2-train-002972,test,complex,retrieved,target_0.30,0.3,0.30002233386039734,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000231,logiqa2-train-008057,test,complex,retrieved,target_0.50,0.5,0.5031959414482117,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000231,logiqa2-train-008330,test,complex,retrieved,target_0.70,0.7,0.6001024842262268,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000231,logiqa2-train-005746,test,complex,placebo,placebo,,0.05800778791308403,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000232,logiqa2-train-004568,calibration,complex,retrieved,target_0.30,0.3,0.30000877380371094,False,False,False,0.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000232,logiqa2-train-000749,calibration,complex,retrieved,target_0.50,0.5,0.5005403161048889,False,False,False,0.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000232,logiqa2-train-003257,calibration,complex,placebo,placebo,,0.02998710796236992,True,False,False,0.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000233,logiqa2-train-011129,test,complex,retrieved,target_0.30,0.3,0.30000224709510803,True,True,False,-1.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000233,logiqa2-train-001661,test,complex,retrieved,target_0.50,0.5,0.5001949071884155,False,True,True,0.0,judge_fallback,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000233,logiqa2-train-003680,test,complex,retrieved,target_0.70,0.7,0.6606253385543823,False,True,True,0.0,judge_fallback,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000233,logiqa2-train-001154,test,complex,retrieved,top,,0.668965220451355,True,True,True,0.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000233,logiqa2-train-000841,test,complex,placebo,placebo,,0.09900403022766113,True,True,True,0.0,judge_fallback,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000234,logiqa2-train-005083,test,complex,retrieved,target_0.30,0.3,0.30004191398620605,False,False,False,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000234,logiqa2-train-011092,test,complex,retrieved,target_0.50,0.5,0.4975360035896301,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000234,logiqa2-train-008136,test,complex,retrieved,target_0.70,0.7,0.5281538367271423,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000234,logiqa2-train-008989,test,complex,retrieved,top,,0.559160053730011,True,False,False,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000234,logiqa2-train-001685,test,complex,placebo,placebo,,0.024681270122528076,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000235,logiqa2-train-006635,test,complex,retrieved,target_0.30,0.3,0.30000194907188416,False,False,False,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000235,logiqa2-train-010353,test,complex,retrieved,target_0.50,0.5,0.5006423592567444,True,False,False,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000235,logiqa2-train-005719,test,complex,retrieved,target_0.70,0.7,0.5585031509399414,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000235,logiqa2-train-007630,test,complex,retrieved,top,,0.5624357461929321,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000235,logiqa2-train-012039,test,complex,placebo,placebo,,0.05225226283073425,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000236,logiqa2-train-007382,calibration,complex,retrieved,target_0.30,0.3,0.2998538017272949,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000236,logiqa2-train-010290,calibration,complex,retrieved,target_0.50,0.5,0.5114002227783203,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000236,logiqa2-train-000774,calibration,complex,retrieved,target_0.70,0.7,0.6642914414405823,False,True,True,0.0,parser,parser,parser
